trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
28720090831,20:00:00,20:00:00,San Francisco Caltrain,14,,0,0,
28720090831,18:45:00,18:45:00,San Jose Caltrain,1,,0,0,
28720090831,19:32:00,19:32:00,San Mateo Caltrain,10,,0,0,
28820090831,19:42:00,19:42:00,California Ave Caltrain,8,,0,0,
28820090831,19:22:00,19:22:00,Hillsdale Caltrain,4,,0,0,
28820090831,19:59:00,19:59:00,Lawrence Caltrain,12,,0,0,
28820090831,19:34:00,19:34:00,Menlo Park Caltrain,6,,0,0,
28820090831,19:14:00,19:14:00,Millbrae Caltrain,3,,0,0,
28820090831,19:50:00,19:50:00,Mountain View Caltrain,10,,0,0,
28820090831,19:38:00,19:38:00,Palo Alto Caltrain,7,,0,0,
28820090831,19:28:00,19:28:00,Redwood City Caltrain,5,,0,0,
28820090831,19:46:00,19:46:00,San Antonio Caltrain,9,,0,0,
28820090831,18:56:00,18:56:00,San Francisco Caltrain,1,,0,0,
28820090831,20:12:00,20:12:00,San Jose Caltrain,14,,0,0,
28820090831,20:04:00,20:04:00,Santa Clara Caltrain,13,,0,0,
28820090831,19:08:00,19:08:00,So. San Francisco Caltrain,2,,0,0,
28820090831,19:55:00,19:55:00,Sunnyvale Caltrain,11,,0,0,
28820090831,20:19:00,20:19:00,Tamien Caltrain,15,,0,0,
30520090831,6:16:00,6:16:00,Hillsdale Caltrain,4,,0,0,
30520090831,6:24:00,6:24:00,Millbrae Caltrain,5,,0,0,
30520090831,5:57:00,5:57:00,Mountain View Caltrain,2,,0,0,
30520090831,6:05:00,6:05:00,Palo Alto Caltrain,3,,0,0,
30520090831,6:42:00,6:42:00,San Francisco Caltrain,6,,0,0,
30520090831,5:45:00,5:45:00,San Jose Caltrain,1,,0,0,
30920090831,6:45:00,6:45:00,Millbrae Caltrain,7,,0,0,
30920090831,6:23:00,6:23:00,Palo Alto Caltrain,4,,0,0,
30920090831,6:30:00,6:30:00,Redwood City Caltrain,5,,0,0,
30920090831,7:02:00,7:02:00,San Francisco Caltrain,8,,0,0,
30920090831,6:03:00,6:03:00,San Jose Caltrain,2,,0,0,
30920090831,6:39:00,6:39:00,San Mateo Caltrain,6,,0,0,
30920090831,6:13:00,6:13:00,Sunnyvale Caltrain,3,,0,0,
30920090831,5:56:00,5:56:00,Tamien Caltrain,1,,0,0,
31220090831,7:04:00,7:04:00,22nd Street Caltrain,2,,0,0,
31220090831,7:35:00,7:35:00,Menlo Park Caltrain,5,,0,0,
31220090831,7:17:00,7:17:00,Millbrae Caltrain,3,,0,0,
31220090831,7:44:00,7:44:00,Mountain View Caltrain,6,,0,0,
31220090831,7:30:00,7:30:00,Redwood City Caltrain,4,,0,0,
31220090831,6:59:00,6:59:00,San Francisco Caltrain,1,,0,0,
31220090831,7:58:00,7:58:00,San Jose Caltrain,7,,0,0,
31320090831,7:16:00,7:16:00,Hillsdale Caltrain,4,,0,0,
31320090831,7:24:00,7:24:00,Millbrae Caltrain,5,,0,0,
31320090831,6:57:00,6:57:00,Mountain View Caltrain,2,,0,0,
31320090831,7:05:00,7:05:00,Palo Alto Caltrain,3,,0,0,
31320090831,7:42:00,7:42:00,San Francisco Caltrain,6,,0,0,
31320090831,6:45:00,6:45:00,San Jose Caltrain,1,,0,0,
31420090831,7:19:00,7:19:00,22nd Street Caltrain,2,,0,0,
31420090831,7:40:00,7:40:00,Hillsdale Caltrain,4,,0,0,
31420090831,7:32:00,7:32:00,Millbrae Caltrain,3,,0,0,
31420090831,7:58:00,7:58:00,Mountain View Caltrain,6,,0,0,
31420090831,7:51:00,7:51:00,Palo Alto Caltrain,5,,0,0,
31420090831,7:14:00,7:14:00,San Francisco Caltrain,1,,0,0,
31420090831,8:13:00,8:13:00,San Jose Caltrain,7,,0,0,
31920090831,7:45:00,7:45:00,Millbrae Caltrain,7,,0,0,
31920090831,7:23:00,7:23:00,Palo Alto Caltrain,4,,0,0,
31920090831,7:30:00,7:30:00,Redwood City Caltrain,5,,0,0,
31920090831,8:02:00,8:02:00,San Francisco Caltrain,8,,0,0,
31920090831,7:03:00,7:03:00,San Jose Caltrain,2,,0,0,
31920090831,7:39:00,7:39:00,San Mateo Caltrain,6,,0,0,
31920090831,7:13:00,7:13:00,Sunnyvale Caltrain,3,,0,0,
31920090831,6:56:00,6:56:00,Tamien Caltrain,1,,0,0,
32220090831,8:04:00,8:04:00,22nd Street Caltrain,2,,0,0,
32220090831,8:35:00,8:35:00,Menlo Park Caltrain,5,,0,0,
32220090831,8:17:00,8:17:00,Millbrae Caltrain,3,,0,0,
32220090831,8:44:00,8:44:00,Mountain View Caltrain,6,,0,0,
32220090831,8:30:00,8:30:00,Redwood City Caltrain,4,,0,0,
32220090831,7:59:00,7:59:00,San Francisco Caltrain,1,,0,0,
32220090831,8:58:00,8:58:00,San Jose Caltrain,7,,0,0,
32320090831,8:16:00,8:16:00,Hillsdale Caltrain,4,,0,0,
32320090831,8:24:00,8:24:00,Millbrae Caltrain,5,,0,0,
32320090831,7:57:00,7:57:00,Mountain View Caltrain,2,,0,0,
32320090831,8:05:00,8:05:00,Palo Alto Caltrain,3,,0,0,
32320090831,8:42:00,8:42:00,San Francisco Caltrain,6,,0,0,
32320090831,7:45:00,7:45:00,San Jose Caltrain,1,,0,0,
32420090831,8:19:00,8:19:00,22nd Street Caltrain,2,,0,0,
32420090831,8:40:00,8:40:00,Hillsdale Caltrain,4,,0,0,
32420090831,8:32:00,8:32:00,Millbrae Caltrain,3,,0,0,
32420090831,8:58:00,8:58:00,Mountain View Caltrain,6,,0,0,
32420090831,8:51:00,8:51:00,Palo Alto Caltrain,5,,0,0,
32420090831,8:14:00,8:14:00,San Francisco Caltrain,1,,0,0,
32420090831,9:13:00,9:13:00,San Jose Caltrain,7,,0,0,
32920090831,8:45:00,8:45:00,Millbrae Caltrain,7,,0,0,
32920090831,8:23:00,8:23:00,Palo Alto Caltrain,4,,0,0,
32920090831,8:30:00,8:30:00,Redwood City Caltrain,5,,0,0,
32920090831,9:02:00,9:02:00,San Francisco Caltrain,8,,0,0,
32920090831,8:03:00,8:03:00,San Jose Caltrain,2,,0,0,
32920090831,8:39:00,8:39:00,San Mateo Caltrain,6,,0,0,
32920090831,8:13:00,8:13:00,Sunnyvale Caltrain,3,,0,0,
32920090831,7:56:00,7:56:00,Tamien Caltrain,1,,0,0,
33220090831,9:04:00,9:04:00,22nd Street Caltrain,2,,0,0,
33220090831,9:35:00,9:35:00,Menlo Park Caltrain,5,,0,0,
33220090831,9:17:00,9:17:00,Millbrae Caltrain,3,,0,0,
33220090831,9:44:00,9:44:00,Mountain View Caltrain,6,,0,0,
33220090831,9:30:00,9:30:00,Redwood City Caltrain,4,,0,0,
33220090831,8:59:00,8:59:00,San Francisco Caltrain,1,,0,0,
33220090831,9:58:00,9:58:00,San Jose Caltrain,7,,0,0,
36220090831,16:33:00,16:33:00,Hillsdale Caltrain,3,,0,0,
36220090831,16:25:00,16:25:00,Millbrae Caltrain,2,,0,0,
36220090831,16:51:00,16:51:00,Mountain View Caltrain,5,,0,0,
36220090831,16:44:00,16:44:00,Palo Alto Caltrain,4,,0,0,
36220090831,16:09:00,16:09:00,San Francisco Caltrain,1,,0,0,
36220090831,17:06:00,17:06:00,San Jose Caltrain,6,,0,0,
36520090831,17:17:00,17:17:00,22nd Street Caltrain,6,,0,0,
36520090831,16:46:00,16:46:00,Menlo Park Caltrain,3,,0,0,
36520090831,17:05:00,17:05:00,Millbrae Caltrain,5,,0,0,
36520090831,16:37:00,16:37:00,Mountain View Caltrain,2,,0,0,
36520090831,16:52:00,16:52:00,Redwood City Caltrain,4,,0,0,
36520090831,17:24:00,17:24:00,San Francisco Caltrain,7,,0,0,
36520090831,16:25:00,16:25:00,San Jose Caltrain,1,,0,0,
36820090831,16:49:00,16:49:00,Millbrae Caltrain,2,,0,0,
36820090831,17:12:00,17:12:00,Palo Alto Caltrain,5,,0,0,
36820090831,17:06:00,17:06:00,Redwood City Caltrain,4,,0,0,
36820090831,16:33:00,16:33:00,San Francisco Caltrain,1,,0,0,
36820090831,17:32:00,17:32:00,San Jose Caltrain,7,,0,0,
36820090831,16:57:00,16:57:00,San Mateo Caltrain,3,,0,0,
36820090831,17:21:00,17:21:00,Sunnyvale Caltrain,6,,0,0,
36820090831,17:39:00,17:39:00,Tamien Caltrain,8,,0,0,
36920090831,17:37:00,17:37:00,22nd Street Caltrain,6,,0,0,
36920090831,17:17:00,17:17:00,Hillsdale Caltrain,4,,0,0,
36920090831,17:25:00,17:25:00,Millbrae Caltrain,5,,0,0,
36920090831,16:58:00,16:58:00,Mountain View Caltrain,2,,0,0,
36920090831,17:06:00,17:06:00,Palo Alto Caltrain,3,,0,0,
36920090831,17:44:00,17:44:00,San Francisco Caltrain,7,,0,0,
36920090831,16:45:00,16:45:00,San Jose Caltrain,1,,0,0,
37220090831,17:38:00,17:38:00,Hillsdale Caltrain,3,,0,0,
37220090831,17:30:00,17:30:00,Millbrae Caltrain,2,,0,0,
37220090831,17:56:00,17:56:00,Mountain View Caltrain,5,,0,0,
37220090831,17:49:00,17:49:00,Palo Alto Caltrain,4,,0,0,
37220090831,17:14:00,17:14:00,San Francisco Caltrain,1,,0,0,
37220090831,18:11:00,18:11:00,San Jose Caltrain,6,,0,0,
37320090831,18:17:00,18:17:00,22nd Street Caltrain,6,,0,0,
37320090831,17:46:00,17:46:00,Menlo Park Caltrain,3,,0,0,
37320090831,18:05:00,18:05:00,Millbrae Caltrain,5,,0,0,
37320090831,17:37:00,17:37:00,Mountain View Caltrain,2,,0,0,
37320090831,17:52:00,17:52:00,Redwood City Caltrain,4,,0,0,
37320090831,18:24:00,18:24:00,San Francisco Caltrain,7,,0,0,
37320090831,17:25:00,17:25:00,San Jose Caltrain,1,,0,0,
37820090831,17:49:00,17:49:00,Millbrae Caltrain,2,,0,0,
37820090831,18:12:00,18:12:00,Palo Alto Caltrain,5,,0,0,
37820090831,18:06:00,18:06:00,Redwood City Caltrain,4,,0,0,
37820090831,17:33:00,17:33:00,San Francisco Caltrain,1,,0,0,
37820090831,18:32:00,18:32:00,San Jose Caltrain,7,,0,0,
37820090831,17:57:00,17:57:00,San Mateo Caltrain,3,,0,0,
37820090831,18:21:00,18:21:00,Sunnyvale Caltrain,6,,0,0,
37820090831,18:39:00,18:39:00,Tamien Caltrain,8,,0,0,
37920090831,18:37:00,18:37:00,22nd Street Caltrain,6,,0,0,
37920090831,18:17:00,18:17:00,Hillsdale Caltrain,4,,0,0,
37920090831,18:25:00,18:25:00,Millbrae Caltrain,5,,0,0,
37920090831,17:58:00,17:58:00,Mountain View Caltrain,2,,0,0,
37920090831,18:06:00,18:06:00,Palo Alto Caltrain,3,,0,0,
37920090831,18:44:00,18:44:00,San Francisco Caltrain,7,,0,0,
37920090831,17:45:00,17:45:00,San Jose Caltrain,1,,0,0,
38220090831,18:38:00,18:38:00,Hillsdale Caltrain,3,,0,0,
38220090831,18:30:00,18:30:00,Millbrae Caltrain,2,,0,0,
38220090831,18:56:00,18:56:00,Mountain View Caltrain,5,,0,0,
38220090831,18:49:00,18:49:00,Palo Alto Caltrain,4,,0,0,
38220090831,18:14:00,18:14:00,San Francisco Caltrain,1,,0,0,
38220090831,19:11:00,19:11:00,San Jose Caltrain,6,,0,0,
38320090831,18:57:00,18:57:00,22nd Street Caltrain,6,,0,0,
38320090831,18:26:00,18:26:00,Menlo Park Caltrain,3,,0,0,
38320090831,18:45:00,18:45:00,Millbrae Caltrain,5,,0,0,
38320090831,18:17:00,18:17:00,Mountain View Caltrain,2,,0,0,
38320090831,18:32:00,18:32:00,Redwood City Caltrain,4,,0,0,
38320090831,19:04:00,19:04:00,San Francisco Caltrain,7,,0,0,
38320090831,18:05:00,18:05:00,San Jose Caltrain,1,,0,0,
38620090831,18:49:00,18:49:00,Millbrae Caltrain,2,,0,0,
38620090831,19:12:00,19:12:00,Palo Alto Caltrain,5,,0,0,
38620090831,19:06:00,19:06:00,Redwood City Caltrain,4,,0,0,
38620090831,18:33:00,18:33:00,San Francisco Caltrain,1,,0,0,
38620090831,19:32:00,19:32:00,San Jose Caltrain,7,,0,0,
38620090831,18:57:00,18:57:00,San Mateo Caltrain,3,,0,0,
38620090831,19:21:00,19:21:00,Sunnyvale Caltrain,6,,0,0,
38620090831,19:39:00,19:39:00,Tamien Caltrain,8,,0,0,
42120090831,8:28:00,8:28:00,22nd Street Caltrain,23,,0,0,
42120090831,7:37:00,7:37:00,Atherton Caltrain,10,,0,0,
42120090831,8:23:00,8:23:00,Bayshore Caltrain,22,,0,0,
42120090831,7:48:00,7:48:00,Belmont Caltrain,13,,0,0,
42120090831,8:03:00,8:03:00,Broadway Caltrain,18,,0,0,
42120090831,8:00:00,8:00:00,Burlingame Caltrain,17,,0,0,
42120090831,7:27:00,7:27:00,California Ave Caltrain,7,,0,0,
42120090831,7:54:00,7:54:00,Hayward Park Caltrain,15,,0,0,
42120090831,7:51:00,7:51:00,Hillsdale Caltrain,14,,0,0,
42120090831,7:10:00,7:10:00,Lawrence Caltrain,3,,0,0,
42120090831,7:34:00,7:34:00,Menlo Park Caltrain,9,,0,0,
42120090831,8:08:00,8:08:00,Millbrae Caltrain,19,,0,0,
42120090831,7:19:00,7:19:00,Mountain View Caltrain,5,,0,0,
42120090831,7:31:00,7:31:00,Palo Alto Caltrain,8,,0,0,
42120090831,7:41:00,7:41:00,Redwood City Caltrain,11,,0,0,
42120090831,7:23:00,7:23:00,San Antonio Caltrain,6,,0,0,
42120090831,8:12:00,8:12:00,San Bruno Caltrain,20,,0,0,
42120090831,7:45:00,7:45:00,San Carlos Caltrain,12,,0,0,
42120090831,8:36:00,8:36:00,San Francisco Caltrain,24,,0,0,
42120090831,7:00:00,7:00:00,San Jose Caltrain,1,,0,0,
42120090831,7:57:00,7:57:00,San Mateo Caltrain,16,,0,0,
42120090831,7:05:00,7:05:00,Santa Clara Caltrain,2,,0,0,
42120090831,8:17:00,8:17:00,So. San Francisco Caltrain,21,,0,0,
42120090831,7:14:00,7:14:00,Sunnyvale Caltrain,4,,0,0,
42220090831,8:20:00,8:20:00,22nd Street Caltrain,2,,0,0,
42220090831,9:11:00,9:11:00,Atherton Caltrain,15,,0,0,
42220090831,8:25:00,8:25:00,Bayshore Caltrain,3,,0,0,
42220090831,8:58:00,8:58:00,Belmont Caltrain,12,,0,0,
42220090831,8:43:00,8:43:00,Broadway Caltrain,7,,0,0,
42220090831,8:45:00,8:45:00,Burlingame Caltrain,8,,0,0,
42220090831,9:21:00,9:21:00,California Ave Caltrain,18,,0,0,
42220090831,8:52:00,8:52:00,Hayward Park Caltrain,10,,0,0,
42220090831,8:55:00,8:55:00,Hillsdale Caltrain,11,,0,0,
42220090831,9:38:00,9:38:00,Lawrence Caltrain,22,,0,0,
42220090831,9:14:00,9:14:00,Menlo Park Caltrain,16,,0,0,
42220090831,8:39:00,8:39:00,Millbrae Caltrain,6,,0,0,
42220090831,9:29:00,9:29:00,Mountain View Caltrain,20,,0,0,
42220090831,9:17:00,9:17:00,Palo Alto Caltrain,17,,0,0,
42220090831,9:07:00,9:07:00,Redwood City Caltrain,14,,0,0,
42220090831,9:25:00,9:25:00,San Antonio Caltrain,19,,0,0,
42220090831,8:35:00,8:35:00,San Bruno Caltrain,5,,0,0,
42220090831,9:01:00,9:01:00,San Carlos Caltrain,13,,0,0,
42220090831,8:15:00,8:15:00,San Francisco Caltrain,1,,0,0,
42220090831,9:51:00,9:51:00,San Jose Caltrain,24,,0,0,
42220090831,8:49:00,8:49:00,San Mateo Caltrain,9,,0,0,
42220090831,9:43:00,9:43:00,Santa Clara Caltrain,23,,0,0,
42220090831,8:31:00,8:31:00,So. San Francisco Caltrain,4,,0,0,
42220090831,9:34:00,9:34:00,Sunnyvale Caltrain,21,,0,0,
42320090831,9:28:00,9:28:00,22nd Street Caltrain,23,,0,0,
42320090831,8:37:00,8:37:00,Atherton Caltrain,10,,0,0,
42320090831,9:23:00,9:23:00,Bayshore Caltrain,22,,0,0,
42320090831,8:48:00,8:48:00,Belmont Caltrain,13,,0,0,
42320090831,9:03:00,9:03:00,Broadway Caltrain,18,,0,0,
42320090831,9:00:00,9:00:00,Burlingame Caltrain,17,,0,0,
42320090831,8:27:00,8:27:00,California Ave Caltrain,7,,0,0,
42320090831,8:54:00,8:54:00,Hayward Park Caltrain,15,,0,0,
42320090831,8:51:00,8:51:00,Hillsdale Caltrain,14,,0,0,
42320090831,8:10:00,8:10:00,Lawrence Caltrain,3,,0,0,
42320090831,8:34:00,8:34:00,Menlo Park Caltrain,9,,0,0,
42320090831,9:08:00,9:08:00,Millbrae Caltrain,19,,0,0,
42320090831,8:19:00,8:19:00,Mountain View Caltrain,5,,0,0,
42320090831,8:31:00,8:31:00,Palo Alto Caltrain,8,,0,0,
42320090831,8:41:00,8:41:00,Redwood City Caltrain,11,,0,0,
42320090831,8:23:00,8:23:00,San Antonio Caltrain,6,,0,0,
42320090831,9:12:00,9:12:00,San Bruno Caltrain,20,,0,0,
42320090831,8:45:00,8:45:00,San Carlos Caltrain,12,,0,0,
42320090831,9:36:00,9:36:00,San Francisco Caltrain,24,,0,0,
42320090831,8:00:00,8:00:00,San Jose Caltrain,1,,0,0,
42320090831,8:57:00,8:57:00,San Mateo Caltrain,16,,0,0,
42320090831,8:05:00,8:05:00,Santa Clara Caltrain,2,,0,0,
42320090831,9:17:00,9:17:00,So. San Francisco Caltrain,21,,0,0,
42320090831,8:14:00,8:14:00,Sunnyvale Caltrain,4,,0,0,
42420090831,9:20:00,9:20:00,22nd Street Caltrain,2,,0,0,
42420090831,10:11:00,10:11:00,Atherton Caltrain,15,,0,0,
42420090831,9:25:00,9:25:00,Bayshore Caltrain,3,,0,0,
42420090831,9:58:00,9:58:00,Belmont Caltrain,12,,0,0,
42420090831,9:43:00,9:43:00,Broadway Caltrain,7,,0,0,
42420090831,9:45:00,9:45:00,Burlingame Caltrain,8,,0,0,
42420090831,10:21:00,10:21:00,California Ave Caltrain,18,,0,0,
42420090831,9:52:00,9:52:00,Hayward Park Caltrain,10,,0,0,
42420090831,9:55:00,9:55:00,Hillsdale Caltrain,11,,0,0,
42420090831,10:38:00,10:38:00,Lawrence Caltrain,22,,0,0,
42420090831,10:14:00,10:14:00,Menlo Park Caltrain,16,,0,0,
42420090831,9:39:00,9:39:00,Millbrae Caltrain,6,,0,0,
42420090831,10:29:00,10:29:00,Mountain View Caltrain,20,,0,0,
42420090831,10:17:00,10:17:00,Palo Alto Caltrain,17,,0,0,
42420090831,10:07:00,10:07:00,Redwood City Caltrain,14,,0,0,
42420090831,10:25:00,10:25:00,San Antonio Caltrain,19,,0,0,
42420090831,9:35:00,9:35:00,San Bruno Caltrain,5,,0,0,
42420090831,10:01:00,10:01:00,San Carlos Caltrain,13,,0,0,
42420090831,9:15:00,9:15:00,San Francisco Caltrain,1,,0,0,
42420090831,10:51:00,10:51:00,San Jose Caltrain,24,,0,0,
42420090831,9:49:00,9:49:00,San Mateo Caltrain,9,,0,0,
42420090831,10:43:00,10:43:00,Santa Clara Caltrain,23,,0,0,
42420090831,9:31:00,9:31:00,So. San Francisco Caltrain,4,,0,0,
42420090831,10:34:00,10:34:00,Sunnyvale Caltrain,21,,0,0,
42520090831,10:28:00,10:28:00,22nd Street Caltrain,23,,0,0,
42520090831,9:37:00,9:37:00,Atherton Caltrain,10,,0,0,
42520090831,10:23:00,10:23:00,Bayshore Caltrain,22,,0,0,
42520090831,9:48:00,9:48:00,Belmont Caltrain,13,,0,0,
42520090831,10:03:00,10:03:00,Broadway Caltrain,18,,0,0,
42520090831,10:00:00,10:00:00,Burlingame Caltrain,17,,0,0,
42520090831,9:27:00,9:27:00,California Ave Caltrain,7,,0,0,
42520090831,9:54:00,9:54:00,Hayward Park Caltrain,15,,0,0,
42520090831,9:51:00,9:51:00,Hillsdale Caltrain,14,,0,0,
42520090831,9:10:00,9:10:00,Lawrence Caltrain,3,,0,0,
42520090831,9:34:00,9:34:00,Menlo Park Caltrain,9,,0,0,
42520090831,10:08:00,10:08:00,Millbrae Caltrain,19,,0,0,
42520090831,9:19:00,9:19:00,Mountain View Caltrain,5,,0,0,
42520090831,9:31:00,9:31:00,Palo Alto Caltrain,8,,0,0,
42520090831,9:41:00,9:41:00,Redwood City Caltrain,11,,0,0,
42520090831,9:23:00,9:23:00,San Antonio Caltrain,6,,0,0,
42520090831,10:12:00,10:12:00,San Bruno Caltrain,20,,0,0,
42520090831,9:45:00,9:45:00,San Carlos Caltrain,12,,0,0,
42520090831,10:36:00,10:36:00,San Francisco Caltrain,24,,0,0,
42520090831,9:00:00,9:00:00,San Jose Caltrain,1,,0,0,
42520090831,9:57:00,9:57:00,San Mateo Caltrain,16,,0,0,
42520090831,9:05:00,9:05:00,Santa Clara Caltrain,2,,0,0,
42520090831,10:17:00,10:17:00,So. San Francisco Caltrain,21,,0,0,
42520090831,9:14:00,9:14:00,Sunnyvale Caltrain,4,,0,0,
42620090831,10:20:00,10:20:00,22nd Street Caltrain,2,,0,0,
42620090831,11:11:00,11:11:00,Atherton Caltrain,15,,0,0,
42620090831,10:25:00,10:25:00,Bayshore Caltrain,3,,0,0,
42620090831,10:58:00,10:58:00,Belmont Caltrain,12,,0,0,
42620090831,10:43:00,10:43:00,Broadway Caltrain,7,,0,0,
42620090831,10:45:00,10:45:00,Burlingame Caltrain,8,,0,0,
42620090831,11:21:00,11:21:00,California Ave Caltrain,18,,0,0,
42620090831,10:52:00,10:52:00,Hayward Park Caltrain,10,,0,0,
42620090831,10:55:00,10:55:00,Hillsdale Caltrain,11,,0,0,
42620090831,11:38:00,11:38:00,Lawrence Caltrain,22,,0,0,
42620090831,11:14:00,11:14:00,Menlo Park Caltrain,16,,0,0,
42620090831,10:39:00,10:39:00,Millbrae Caltrain,6,,0,0,
42620090831,11:29:00,11:29:00,Mountain View Caltrain,20,,0,0,
42620090831,11:17:00,11:17:00,Palo Alto Caltrain,17,,0,0,
42620090831,11:07:00,11:07:00,Redwood City Caltrain,14,,0,0,
42620090831,11:25:00,11:25:00,San Antonio Caltrain,19,,0,0,
42620090831,10:35:00,10:35:00,San Bruno Caltrain,5,,0,0,
42620090831,11:01:00,11:01:00,San Carlos Caltrain,13,,0,0,
42620090831,10:15:00,10:15:00,San Francisco Caltrain,1,,0,0,
42620090831,11:51:00,11:51:00,San Jose Caltrain,24,,0,0,
42620090831,10:49:00,10:49:00,San Mateo Caltrain,9,,0,0,
42620090831,11:43:00,11:43:00,Santa Clara Caltrain,23,,0,0,
42620090831,10:31:00,10:31:00,So. San Francisco Caltrain,4,,0,0,
42620090831,11:34:00,11:34:00,Sunnyvale Caltrain,21,,0,0,
42720090831,11:28:00,11:28:00,22nd Street Caltrain,23,,0,0,
42720090831,10:37:00,10:37:00,Atherton Caltrain,10,,0,0,
42720090831,11:23:00,11:23:00,Bayshore Caltrain,22,,0,0,
42720090831,10:48:00,10:48:00,Belmont Caltrain,13,,0,0,
42720090831,11:03:00,11:03:00,Broadway Caltrain,18,,0,0,
42720090831,11:00:00,11:00:00,Burlingame Caltrain,17,,0,0,
42720090831,10:27:00,10:27:00,California Ave Caltrain,7,,0,0,
42720090831,10:54:00,10:54:00,Hayward Park Caltrain,15,,0,0,
42720090831,10:51:00,10:51:00,Hillsdale Caltrain,14,,0,0,
42720090831,10:10:00,10:10:00,Lawrence Caltrain,3,,0,0,
42720090831,10:34:00,10:34:00,Menlo Park Caltrain,9,,0,0,
42720090831,11:08:00,11:08:00,Millbrae Caltrain,19,,0,0,
42720090831,10:19:00,10:19:00,Mountain View Caltrain,5,,0,0,
42720090831,10:31:00,10:31:00,Palo Alto Caltrain,8,,0,0,
42720090831,10:41:00,10:41:00,Redwood City Caltrain,11,,0,0,
42720090831,10:23:00,10:23:00,San Antonio Caltrain,6,,0,0,
42720090831,11:12:00,11:12:00,San Bruno Caltrain,20,,0,0,
42720090831,10:45:00,10:45:00,San Carlos Caltrain,12,,0,0,
42720090831,11:36:00,11:36:00,San Francisco Caltrain,24,,0,0,
42720090831,10:00:00,10:00:00,San Jose Caltrain,1,,0,0,
42720090831,10:57:00,10:57:00,San Mateo Caltrain,16,,0,0,
42720090831,10:05:00,10:05:00,Santa Clara Caltrain,2,,0,0,
42720090831,11:17:00,11:17:00,So. San Francisco Caltrain,21,,0,0,
42720090831,10:14:00,10:14:00,Sunnyvale Caltrain,4,,0,0,
42820090831,11:20:00,11:20:00,22nd Street Caltrain,2,,0,0,
42820090831,12:11:00,12:11:00,Atherton Caltrain,15,,0,0,
42820090831,11:25:00,11:25:00,Bayshore Caltrain,3,,0,0,
42820090831,11:58:00,11:58:00,Belmont Caltrain,12,,0,0,
42820090831,11:43:00,11:43:00,Broadway Caltrain,7,,0,0,
42820090831,11:45:00,11:45:00,Burlingame Caltrain,8,,0,0,
42820090831,12:21:00,12:21:00,California Ave Caltrain,18,,0,0,
42820090831,11:52:00,11:52:00,Hayward Park Caltrain,10,,0,0,
42820090831,11:55:00,11:55:00,Hillsdale Caltrain,11,,0,0,
42820090831,12:38:00,12:38:00,Lawrence Caltrain,22,,0,0,
42820090831,12:14:00,12:14:00,Menlo Park Caltrain,16,,0,0,
42820090831,11:39:00,11:39:00,Millbrae Caltrain,6,,0,0,
42820090831,12:29:00,12:29:00,Mountain View Caltrain,20,,0,0,
42820090831,12:17:00,12:17:00,Palo Alto Caltrain,17,,0,0,
42820090831,12:07:00,12:07:00,Redwood City Caltrain,14,,0,0,
42820090831,12:25:00,12:25:00,San Antonio Caltrain,19,,0,0,
42820090831,11:35:00,11:35:00,San Bruno Caltrain,5,,0,0,
42820090831,12:01:00,12:01:00,San Carlos Caltrain,13,,0,0,
42820090831,11:15:00,11:15:00,San Francisco Caltrain,1,,0,0,
42820090831,12:51:00,12:51:00,San Jose Caltrain,24,,0,0,
42820090831,11:49:00,11:49:00,San Mateo Caltrain,9,,0,0,
42820090831,12:43:00,12:43:00,Santa Clara Caltrain,23,,0,0,
42820090831,11:31:00,11:31:00,So. San Francisco Caltrain,4,,0,0,
42820090831,12:34:00,12:34:00,Sunnyvale Caltrain,21,,0,0,
42920090831,12:28:00,12:28:00,22nd Street Caltrain,23,,0,0,
42920090831,11:37:00,11:37:00,Atherton Caltrain,10,,0,0,
42920090831,12:23:00,12:23:00,Bayshore Caltrain,22,,0,0,
42920090831,11:48:00,11:48:00,Belmont Caltrain,13,,0,0,
42920090831,12:03:00,12:03:00,Broadway Caltrain,18,,0,0,
42920090831,12:00:00,12:00:00,Burlingame Caltrain,17,,0,0,
42920090831,11:27:00,11:27:00,California Ave Caltrain,7,,0,0,
42920090831,11:54:00,11:54:00,Hayward Park Caltrain,15,,0,0,
42920090831,11:51:00,11:51:00,Hillsdale Caltrain,14,,0,0,
42920090831,11:10:00,11:10:00,Lawrence Caltrain,3,,0,0,
42920090831,11:34:00,11:34:00,Menlo Park Caltrain,9,,0,0,
42920090831,12:08:00,12:08:00,Millbrae Caltrain,19,,0,0,
42920090831,11:19:00,11:19:00,Mountain View Caltrain,5,,0,0,
42920090831,11:31:00,11:31:00,Palo Alto Caltrain,8,,0,0,
42920090831,11:41:00,11:41:00,Redwood City Caltrain,11,,0,0,
42920090831,11:23:00,11:23:00,San Antonio Caltrain,6,,0,0,
42920090831,12:12:00,12:12:00,San Bruno Caltrain,20,,0,0,
42920090831,11:45:00,11:45:00,San Carlos Caltrain,12,,0,0,
42920090831,12:36:00,12:36:00,San Francisco Caltrain,24,,0,0,
42920090831,11:00:00,11:00:00,San Jose Caltrain,1,,0,0,
42920090831,11:57:00,11:57:00,San Mateo Caltrain,16,,0,0,
